,cell_type_adjusted,sample,0,dataset
1155,Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1156,Endothelial cell lymphatic,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1157,Endothelial cell venous,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1158,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1159,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1160,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1161,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1B,60,Lambrechts_Thienpont_2018_6149v1
1162,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1B,4,Lambrechts_Thienpont_2018_6149v1
1163,Mast cell,Lambrechts_Thienpont_2018_6149v1_BT1B,2,Lambrechts_Thienpont_2018_6149v1
1164,Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1165,Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT1B,8,Lambrechts_Thienpont_2018_6149v1
1166,Monocyte non-classical,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1167,NK cell,Lambrechts_Thienpont_2018_6149v1_BT1B,10,Lambrechts_Thienpont_2018_6149v1
1168,NK cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1169,Neutrophils,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1170,Pericyte,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1171,Plasma cell,Lambrechts_Thienpont_2018_6149v1_BT1B,15,Lambrechts_Thienpont_2018_6149v1
1172,Plasma cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,2,Lambrechts_Thienpont_2018_6149v1
1173,Smooth muscle cell,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1174,T cell CD4,Lambrechts_Thienpont_2018_6149v1_BT1B,50,Lambrechts_Thienpont_2018_6149v1
1175,T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,1,Lambrechts_Thienpont_2018_6149v1
1176,T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1177,T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,2,Lambrechts_Thienpont_2018_6149v1
1178,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1B,26,Lambrechts_Thienpont_2018_6149v1
1179,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1B,5,Lambrechts_Thienpont_2018_6149v1
1180,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1B,49,Lambrechts_Thienpont_2018_6149v1
1181,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1B,12,Lambrechts_Thienpont_2018_6149v1
1182,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1B,20,Lambrechts_Thienpont_2018_6149v1
1183,cDC1,Lambrechts_Thienpont_2018_6149v1_BT1B,1,Lambrechts_Thienpont_2018_6149v1
1184,cDC2,Lambrechts_Thienpont_2018_6149v1_BT1B,13,Lambrechts_Thienpont_2018_6149v1
1185,myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1186,pDC,Lambrechts_Thienpont_2018_6149v1_BT1B,2,Lambrechts_Thienpont_2018_6149v1
1187,stromal dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
1188,0,Lambrechts_Thienpont_2018_6149v1_BT1C,4,Lambrechts_Thienpont_2018_6149v1
1189,1,Lambrechts_Thienpont_2018_6149v1_BT1C,4,Lambrechts_Thienpont_2018_6149v1
1190,10,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1191,11,Lambrechts_Thienpont_2018_6149v1_BT1C,5,Lambrechts_Thienpont_2018_6149v1
1192,12,Lambrechts_Thienpont_2018_6149v1_BT1C,4,Lambrechts_Thienpont_2018_6149v1
1193,13,Lambrechts_Thienpont_2018_6149v1_BT1C,13,Lambrechts_Thienpont_2018_6149v1
1194,14,Lambrechts_Thienpont_2018_6149v1_BT1C,1,Lambrechts_Thienpont_2018_6149v1
1195,15,Lambrechts_Thienpont_2018_6149v1_BT1C,12,Lambrechts_Thienpont_2018_6149v1
1196,16,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1197,2,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1198,3,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1199,4,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1200,5,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1201,6,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1202,7,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1203,8,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1204,9,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1205,B cell,Lambrechts_Thienpont_2018_6149v1_BT1C,24,Lambrechts_Thienpont_2018_6149v1
1206,B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1207,DC mature,Lambrechts_Thienpont_2018_6149v1_BT1C,3,Lambrechts_Thienpont_2018_6149v1
1208,Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT1C,1,Lambrechts_Thienpont_2018_6149v1
1209,Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT1C,2,Lambrechts_Thienpont_2018_6149v1
1210,Endothelial cell lymphatic,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1211,Endothelial cell venous,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1212,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1213,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1C,1,Lambrechts_Thienpont_2018_6149v1
1214,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1C,2,Lambrechts_Thienpont_2018_6149v1
1215,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1C,106,Lambrechts_Thienpont_2018_6149v1
1216,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1C,9,Lambrechts_Thienpont_2018_6149v1
1217,Mast cell,Lambrechts_Thienpont_2018_6149v1_BT1C,7,Lambrechts_Thienpont_2018_6149v1
1218,Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1219,Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT1C,17,Lambrechts_Thienpont_2018_6149v1
1220,Monocyte non-classical,Lambrechts_Thienpont_2018_6149v1_BT1C,3,Lambrechts_Thienpont_2018_6149v1
1221,NK cell,Lambrechts_Thienpont_2018_6149v1_BT1C,23,Lambrechts_Thienpont_2018_6149v1
1222,NK cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1223,Neutrophils,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1224,Pericyte,Lambrechts_Thienpont_2018_6149v1_BT1C,1,Lambrechts_Thienpont_2018_6149v1
1225,Plasma cell,Lambrechts_Thienpont_2018_6149v1_BT1C,31,Lambrechts_Thienpont_2018_6149v1
1226,Plasma cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,5,Lambrechts_Thienpont_2018_6149v1
1227,Smooth muscle cell,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1228,T cell CD4,Lambrechts_Thienpont_2018_6149v1_BT1C,84,Lambrechts_Thienpont_2018_6149v1
1229,T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,2,Lambrechts_Thienpont_2018_6149v1
1230,T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT1C,3,Lambrechts_Thienpont_2018_6149v1
1231,T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,12,Lambrechts_Thienpont_2018_6149v1
1232,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT1C,60,Lambrechts_Thienpont_2018_6149v1
1233,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT1C,15,Lambrechts_Thienpont_2018_6149v1
1234,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT1C,70,Lambrechts_Thienpont_2018_6149v1
1235,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT1C,18,Lambrechts_Thienpont_2018_6149v1
1236,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT1C,19,Lambrechts_Thienpont_2018_6149v1
1237,cDC1,Lambrechts_Thienpont_2018_6149v1_BT1C,2,Lambrechts_Thienpont_2018_6149v1
1238,cDC2,Lambrechts_Thienpont_2018_6149v1_BT1C,11,Lambrechts_Thienpont_2018_6149v1
1239,myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1240,pDC,Lambrechts_Thienpont_2018_6149v1_BT1C,2,Lambrechts_Thienpont_2018_6149v1
1241,stromal dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
1242,0,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1243,1,Lambrechts_Thienpont_2018_6149v1_BT2A,3,Lambrechts_Thienpont_2018_6149v1
1244,10,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1245,11,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1246,12,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
1247,13,Lambrechts_Thienpont_2018_6149v1_BT2A,13,Lambrechts_Thienpont_2018_6149v1
1248,14,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
1249,15,Lambrechts_Thienpont_2018_6149v1_BT2A,82,Lambrechts_Thienpont_2018_6149v1
1250,16,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1251,2,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1252,3,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1253,4,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1254,5,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
1255,6,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1256,7,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1257,8,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1258,9,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1259,B cell,Lambrechts_Thienpont_2018_6149v1_BT2A,16,Lambrechts_Thienpont_2018_6149v1
1260,B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1261,DC mature,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
1262,Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
1263,Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1264,Endothelial cell lymphatic,Lambrechts_Thienpont_2018_6149v1_BT2A,2,Lambrechts_Thienpont_2018_6149v1
1265,Endothelial cell venous,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
1266,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT2A,2,Lambrechts_Thienpont_2018_6149v1
1267,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1268,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT2A,10,Lambrechts_Thienpont_2018_6149v1
1269,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT2A,92,Lambrechts_Thienpont_2018_6149v1
1270,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
1271,Mast cell,Lambrechts_Thienpont_2018_6149v1_BT2A,11,Lambrechts_Thienpont_2018_6149v1
1272,Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1273,Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT2A,14,Lambrechts_Thienpont_2018_6149v1
1274,Monocyte non-classical,Lambrechts_Thienpont_2018_6149v1_BT2A,8,Lambrechts_Thienpont_2018_6149v1
1275,NK cell,Lambrechts_Thienpont_2018_6149v1_BT2A,45,Lambrechts_Thienpont_2018_6149v1
1276,NK cell dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,2,Lambrechts_Thienpont_2018_6149v1
1277,Neutrophils,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1278,Pericyte,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1279,Plasma cell,Lambrechts_Thienpont_2018_6149v1_BT2A,30,Lambrechts_Thienpont_2018_6149v1
1280,Plasma cell dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1281,Smooth muscle cell,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1282,T cell CD4,Lambrechts_Thienpont_2018_6149v1_BT2A,37,Lambrechts_Thienpont_2018_6149v1
1283,T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1284,T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1285,T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,6,Lambrechts_Thienpont_2018_6149v1
1286,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT2A,11,Lambrechts_Thienpont_2018_6149v1
1287,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT2A,9,Lambrechts_Thienpont_2018_6149v1
1288,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT2A,43,Lambrechts_Thienpont_2018_6149v1
1289,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT2A,11,Lambrechts_Thienpont_2018_6149v1
1290,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT2A,56,Lambrechts_Thienpont_2018_6149v1
1291,cDC1,Lambrechts_Thienpont_2018_6149v1_BT2A,3,Lambrechts_Thienpont_2018_6149v1
1292,cDC2,Lambrechts_Thienpont_2018_6149v1_BT2A,9,Lambrechts_Thienpont_2018_6149v1
1293,myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
1294,pDC,Lambrechts_Thienpont_2018_6149v1_BT2A,2,Lambrechts_Thienpont_2018_6149v1
1295,stromal dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
1296,0,Lambrechts_Thienpont_2018_6149v1_BT2B,3,Lambrechts_Thienpont_2018_6149v1
1297,1,Lambrechts_Thienpont_2018_6149v1_BT2B,27,Lambrechts_Thienpont_2018_6149v1
1298,10,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1299,11,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1300,12,Lambrechts_Thienpont_2018_6149v1_BT2B,3,Lambrechts_Thienpont_2018_6149v1
1301,13,Lambrechts_Thienpont_2018_6149v1_BT2B,31,Lambrechts_Thienpont_2018_6149v1
1302,14,Lambrechts_Thienpont_2018_6149v1_BT2B,5,Lambrechts_Thienpont_2018_6149v1
1303,15,Lambrechts_Thienpont_2018_6149v1_BT2B,72,Lambrechts_Thienpont_2018_6149v1
1304,16,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1305,2,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1306,3,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1307,4,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1308,5,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1309,6,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1310,7,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1311,8,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1312,9,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1313,B cell,Lambrechts_Thienpont_2018_6149v1_BT2B,127,Lambrechts_Thienpont_2018_6149v1
1314,B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1315,DC mature,Lambrechts_Thienpont_2018_6149v1_BT2B,2,Lambrechts_Thienpont_2018_6149v1
1316,Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1317,Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1318,Endothelial cell lymphatic,Lambrechts_Thienpont_2018_6149v1_BT2B,5,Lambrechts_Thienpont_2018_6149v1
1319,Endothelial cell venous,Lambrechts_Thienpont_2018_6149v1_BT2B,4,Lambrechts_Thienpont_2018_6149v1
1320,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT2B,13,Lambrechts_Thienpont_2018_6149v1
1321,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1322,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT2B,43,Lambrechts_Thienpont_2018_6149v1
1323,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT2B,206,Lambrechts_Thienpont_2018_6149v1
1324,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT2B,41,Lambrechts_Thienpont_2018_6149v1
1325,Mast cell,Lambrechts_Thienpont_2018_6149v1_BT2B,66,Lambrechts_Thienpont_2018_6149v1
1326,Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1327,Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT2B,12,Lambrechts_Thienpont_2018_6149v1
1328,Monocyte non-classical,Lambrechts_Thienpont_2018_6149v1_BT2B,9,Lambrechts_Thienpont_2018_6149v1
1329,NK cell,Lambrechts_Thienpont_2018_6149v1_BT2B,60,Lambrechts_Thienpont_2018_6149v1
1330,NK cell dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1331,Neutrophils,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1332,Pericyte,Lambrechts_Thienpont_2018_6149v1_BT2B,3,Lambrechts_Thienpont_2018_6149v1
1333,Plasma cell,Lambrechts_Thienpont_2018_6149v1_BT2B,51,Lambrechts_Thienpont_2018_6149v1
1334,Plasma cell dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,2,Lambrechts_Thienpont_2018_6149v1
1335,Smooth muscle cell,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1336,T cell CD4,Lambrechts_Thienpont_2018_6149v1_BT2B,153,Lambrechts_Thienpont_2018_6149v1
1337,T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
1338,T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1339,T cell CD8 dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,9,Lambrechts_Thienpont_2018_6149v1
1340,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6149v1_BT2B,57,Lambrechts_Thienpont_2018_6149v1
1341,T cell CD8 naive,Lambrechts_Thienpont_2018_6149v1_BT2B,2,Lambrechts_Thienpont_2018_6149v1
1342,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6149v1_BT2B,193,Lambrechts_Thienpont_2018_6149v1
1343,T cell NK-like,Lambrechts_Thienpont_2018_6149v1_BT2B,17,Lambrechts_Thienpont_2018_6149v1
1344,T cell regulatory,Lambrechts_Thienpont_2018_6149v1_BT2B,94,Lambrechts_Thienpont_2018_6149v1
1345,cDC1,Lambrechts_Thienpont_2018_6149v1_BT2B,3,Lambrechts_Thienpont_2018_6149v1
1346,cDC2,Lambrechts_Thienpont_2018_6149v1_BT2B,21,Lambrechts_Thienpont_2018_6149v1
1347,myeloid dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,5,Lambrechts_Thienpont_2018_6149v1
1348,pDC,Lambrechts_Thienpont_2018_6149v1_BT2B,8,Lambrechts_Thienpont_2018_6149v1
1349,stromal dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
1350,0,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1351,1,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1352,10,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1353,11,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1354,12,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1355,13,Lambrechts_Thienpont_2018_6149v1_BT1249,2,Lambrechts_Thienpont_2018_6149v1
1356,14,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1357,15,Lambrechts_Thienpont_2018_6149v1_BT1249,8,Lambrechts_Thienpont_2018_6149v1
1358,16,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1359,2,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1360,3,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1361,4,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1362,5,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1363,6,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1364,7,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1365,8,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1366,9,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1367,B cell,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1368,B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1369,DC mature,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1370,Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1371,Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1372,Endothelial cell lymphatic,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1373,Endothelial cell venous,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1374,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1249,18,Lambrechts_Thienpont_2018_6149v1
1375,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1376,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1249,11,Lambrechts_Thienpont_2018_6149v1
1377,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1249,15,Lambrechts_Thienpont_2018_6149v1
1378,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1249,3,Lambrechts_Thienpont_2018_6149v1
1379,Mast cell,Lambrechts_Thienpont_2018_6149v1_BT1249,2,Lambrechts_Thienpont_2018_6149v1
1380,Mesothelial,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1381,Monocyte classical,Lambrechts_Thienpont_2018_6149v1_BT1249,3,Lambrechts_Thienpont_2018_6149v1
1382,Monocyte non-classical,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1383,NK cell,Lambrechts_Thienpont_2018_6149v1_BT1249,9,Lambrechts_Thienpont_2018_6149v1
1384,NK cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1385,Neutrophils,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1386,Pericyte,Lambrechts_Thienpont_2018_6149v1_BT1249,2,Lambrechts_Thienpont_2018_6149v1
1387,Plasma cell,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1388,Plasma cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1389,Smooth muscle cell,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1390,T cell CD4,Lambrechts_Thienpont_2018_6149v1_BT1249,6,Lambrechts_Thienpont_2018_6149v1
1391,T cell CD4 dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
1392,T cell CD8 activated,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
