,cell_type_adjusted,sample,0,dataset
634,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
635,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT2A,2,Lambrechts_Thienpont_2018_6149v1
636,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT2B,13,Lambrechts_Thienpont_2018_6149v1
637,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v1_BT1249,18,Lambrechts_Thienpont_2018_6149v1
638,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1295,0,Lambrechts_Thienpont_2018_6149v2
639,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1296,0,Lambrechts_Thienpont_2018_6149v2
640,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1297,0,Lambrechts_Thienpont_2018_6149v2
641,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1298,10,Lambrechts_Thienpont_2018_6149v2
642,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1299,42,Lambrechts_Thienpont_2018_6149v2
643,Fibroblast adventitial,Lambrechts_Thienpont_2018_6149v2_BT1300,2,Lambrechts_Thienpont_2018_6149v2
644,Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_BT1375,1,Lambrechts_Thienpont_2018_6653
645,Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_BT1376,0,Lambrechts_Thienpont_2018_6653
646,Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_BT1377,1,Lambrechts_Thienpont_2018_6653
647,Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,1,Lambrechts_Thienpont_2018_6653
648,Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0,Lambrechts_Thienpont_2018_6653
649,Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0,Lambrechts_Thienpont_2018_6653
650,Fibroblast adventitial,Laughney_Massague_2020_GSM3516662,1,Laughney_Massague_2020
651,Fibroblast adventitial,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
652,Fibroblast adventitial,Laughney_Massague_2020_GSM3516667,11,Laughney_Massague_2020
653,Fibroblast adventitial,Laughney_Massague_2020_GSM3516669,6,Laughney_Massague_2020
654,Fibroblast adventitial,Laughney_Massague_2020_GSM3516670,1,Laughney_Massague_2020
655,Fibroblast adventitial,Laughney_Massague_2020_GSM3516672,13,Laughney_Massague_2020
656,Fibroblast adventitial,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
657,Fibroblast adventitial,Maynard_Bivona_2020_LT_S66,9,Maynard_Bivona_2020
658,Fibroblast adventitial,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
659,Fibroblast adventitial,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
660,Fibroblast adventitial,UKIM-V-2_P6_tumor_primary,3,UKIM-V-2
661,Fibroblast adventitial,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
662,Fibroblast adventitial,UKIM-V-2_P9_tumor_primary,0,UKIM-V-2
663,Fibroblast adventitial,UKIM-V-2_P10_tumor_primary,4,UKIM-V-2
664,Fibroblast adventitial,UKIM-V-2_P13_tumor_primary,1,UKIM-V-2
665,Fibroblast adventitial,UKIM-V-2_P14_tumor_primary,0,UKIM-V-2
666,Fibroblast adventitial,UKIM-V-2_P16_tumor_primary,0,UKIM-V-2
667,Fibroblast adventitial,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
668,Fibroblast adventitial,UKIM-V_P1_tumor_primary,0,UKIM-V
669,Fibroblast adventitial,UKIM-V_P2_tumor_primary,0,UKIM-V
670,Fibroblast adventitial,UKIM-V_P3_tumor_primary,1,UKIM-V
671,Fibroblast adventitial,Zilionis_Klein_2019_p1t1,3,Zilionis_Klein_2019
672,Fibroblast adventitial,Zilionis_Klein_2019_p1t2,3,Zilionis_Klein_2019
673,Fibroblast adventitial,Zilionis_Klein_2019_p1t3,2,Zilionis_Klein_2019
674,Fibroblast adventitial,Zilionis_Klein_2019_p1t4,2,Zilionis_Klein_2019
675,Fibroblast adventitial,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
676,Fibroblast adventitial,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
677,Fibroblast adventitial,Zilionis_Klein_2019_p4t3,0,Zilionis_Klein_2019
678,Fibroblast adventitial,Zilionis_Klein_2019_p6t1,2,Zilionis_Klein_2019
679,Fibroblast adventitial,Zilionis_Klein_2019_p6t2,1,Zilionis_Klein_2019
680,Fibroblast alveolar,Chen_Zhang_2020_NSCLC-1,6,Chen_Zhang_2020
681,Fibroblast alveolar,Chen_Zhang_2020_NSCLC-2,141,Chen_Zhang_2020
682,Fibroblast alveolar,Chen_Zhang_2020_NSCLC-3,13,Chen_Zhang_2020
683,Fibroblast alveolar,Chen_Zhang_2020_NSCLC-6,12,Chen_Zhang_2020
684,Fibroblast alveolar,Chen_Zhang_2020_NSCLC-7,0,Chen_Zhang_2020
685,Fibroblast alveolar,Chen_Zhang_2020_NSCLC-11,13,Chen_Zhang_2020
686,Fibroblast alveolar,He_Fan_2021_LUAD1,44,He_Fan_2021
687,Fibroblast alveolar,He_Fan_2021_LUAD2,8,He_Fan_2021
688,Fibroblast alveolar,He_Fan_2021_LUAD3,23,He_Fan_2021
689,Fibroblast alveolar,He_Fan_2021_LUAD4,28,He_Fan_2021
690,Fibroblast alveolar,He_Fan_2021_LUAD5,7,He_Fan_2021
691,Fibroblast alveolar,Kim_Lee_2020_LUNG_T06,284,Kim_Lee_2020
692,Fibroblast alveolar,Kim_Lee_2020_LUNG_T08,117,Kim_Lee_2020
693,Fibroblast alveolar,Kim_Lee_2020_LUNG_T09,1,Kim_Lee_2020
694,Fibroblast alveolar,Kim_Lee_2020_LUNG_T18,18,Kim_Lee_2020
695,Fibroblast alveolar,Kim_Lee_2020_LUNG_T19,54,Kim_Lee_2020
696,Fibroblast alveolar,Kim_Lee_2020_LUNG_T20,1,Kim_Lee_2020
697,Fibroblast alveolar,Kim_Lee_2020_LUNG_T25,11,Kim_Lee_2020
698,Fibroblast alveolar,Kim_Lee_2020_LUNG_T30,48,Kim_Lee_2020
699,Fibroblast alveolar,Kim_Lee_2020_LUNG_T34,11,Kim_Lee_2020
700,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1A,1,Lambrechts_Thienpont_2018_6149v1
701,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
702,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1C,1,Lambrechts_Thienpont_2018_6149v1
703,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
704,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
705,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
706,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1295,3,Lambrechts_Thienpont_2018_6149v2
707,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1296,1,Lambrechts_Thienpont_2018_6149v2
708,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1297,12,Lambrechts_Thienpont_2018_6149v2
709,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1298,20,Lambrechts_Thienpont_2018_6149v2
710,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1299,20,Lambrechts_Thienpont_2018_6149v2
711,Fibroblast alveolar,Lambrechts_Thienpont_2018_6149v2_BT1300,27,Lambrechts_Thienpont_2018_6149v2
712,Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_BT1375,0,Lambrechts_Thienpont_2018_6653
713,Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_BT1376,3,Lambrechts_Thienpont_2018_6653
714,Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_BT1377,2,Lambrechts_Thienpont_2018_6653
715,Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,4,Lambrechts_Thienpont_2018_6653
716,Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,9,Lambrechts_Thienpont_2018_6653
717,Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,5,Lambrechts_Thienpont_2018_6653
718,Fibroblast alveolar,Laughney_Massague_2020_GSM3516662,1,Laughney_Massague_2020
719,Fibroblast alveolar,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
720,Fibroblast alveolar,Laughney_Massague_2020_GSM3516667,4,Laughney_Massague_2020
721,Fibroblast alveolar,Laughney_Massague_2020_GSM3516669,5,Laughney_Massague_2020
722,Fibroblast alveolar,Laughney_Massague_2020_GSM3516670,0,Laughney_Massague_2020
723,Fibroblast alveolar,Laughney_Massague_2020_GSM3516672,0,Laughney_Massague_2020
724,Fibroblast alveolar,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
725,Fibroblast alveolar,Maynard_Bivona_2020_LT_S66,26,Maynard_Bivona_2020
726,Fibroblast alveolar,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
727,Fibroblast alveolar,UKIM-V-2_P5_tumor_primary,1,UKIM-V-2
728,Fibroblast alveolar,UKIM-V-2_P6_tumor_primary,0,UKIM-V-2
729,Fibroblast alveolar,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
730,Fibroblast alveolar,UKIM-V-2_P9_tumor_primary,1,UKIM-V-2
731,Fibroblast alveolar,UKIM-V-2_P10_tumor_primary,0,UKIM-V-2
732,Fibroblast alveolar,UKIM-V-2_P13_tumor_primary,2,UKIM-V-2
733,Fibroblast alveolar,UKIM-V-2_P14_tumor_primary,4,UKIM-V-2
734,Fibroblast alveolar,UKIM-V-2_P16_tumor_primary,1,UKIM-V-2
735,Fibroblast alveolar,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
736,Fibroblast alveolar,UKIM-V_P1_tumor_primary,9,UKIM-V
737,Fibroblast alveolar,UKIM-V_P2_tumor_primary,0,UKIM-V
738,Fibroblast alveolar,UKIM-V_P3_tumor_primary,4,UKIM-V
739,Fibroblast alveolar,Zilionis_Klein_2019_p1t1,2,Zilionis_Klein_2019
740,Fibroblast alveolar,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
741,Fibroblast alveolar,Zilionis_Klein_2019_p1t3,0,Zilionis_Klein_2019
742,Fibroblast alveolar,Zilionis_Klein_2019_p1t4,0,Zilionis_Klein_2019
743,Fibroblast alveolar,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
744,Fibroblast alveolar,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
745,Fibroblast alveolar,Zilionis_Klein_2019_p4t3,1,Zilionis_Klein_2019
746,Fibroblast alveolar,Zilionis_Klein_2019_p6t1,4,Zilionis_Klein_2019
747,Fibroblast alveolar,Zilionis_Klein_2019_p6t2,10,Zilionis_Klein_2019
748,Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
749,Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-2,27,Chen_Zhang_2020
750,Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-3,14,Chen_Zhang_2020
751,Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-6,21,Chen_Zhang_2020
752,Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-7,98,Chen_Zhang_2020
753,Fibroblast peribronchial,Chen_Zhang_2020_NSCLC-11,69,Chen_Zhang_2020
754,Fibroblast peribronchial,He_Fan_2021_LUAD1,190,He_Fan_2021
755,Fibroblast peribronchial,He_Fan_2021_LUAD2,61,He_Fan_2021
756,Fibroblast peribronchial,He_Fan_2021_LUAD3,12,He_Fan_2021
757,Fibroblast peribronchial,He_Fan_2021_LUAD4,3,He_Fan_2021
758,Fibroblast peribronchial,He_Fan_2021_LUAD5,48,He_Fan_2021
759,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T06,45,Kim_Lee_2020
760,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T08,3,Kim_Lee_2020
761,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T09,4,Kim_Lee_2020
762,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T18,87,Kim_Lee_2020
763,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T19,17,Kim_Lee_2020
764,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T20,11,Kim_Lee_2020
765,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T25,6,Kim_Lee_2020
766,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T30,6,Kim_Lee_2020
767,Fibroblast peribronchial,Kim_Lee_2020_LUNG_T34,2,Kim_Lee_2020
768,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1A,0,Lambrechts_Thienpont_2018_6149v1
769,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
770,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1C,2,Lambrechts_Thienpont_2018_6149v1
771,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT2A,10,Lambrechts_Thienpont_2018_6149v1
772,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT2B,43,Lambrechts_Thienpont_2018_6149v1
773,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v1_BT1249,11,Lambrechts_Thienpont_2018_6149v1
774,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1295,5,Lambrechts_Thienpont_2018_6149v2
775,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1296,7,Lambrechts_Thienpont_2018_6149v2
776,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1297,1,Lambrechts_Thienpont_2018_6149v2
777,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1298,53,Lambrechts_Thienpont_2018_6149v2
778,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1299,20,Lambrechts_Thienpont_2018_6149v2
779,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6149v2_BT1300,33,Lambrechts_Thienpont_2018_6149v2
780,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_BT1375,0,Lambrechts_Thienpont_2018_6653
781,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_BT1376,2,Lambrechts_Thienpont_2018_6653
782,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
783,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,19,Lambrechts_Thienpont_2018_6653
784,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,13,Lambrechts_Thienpont_2018_6653
785,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,20,Lambrechts_Thienpont_2018_6653
786,Fibroblast peribronchial,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
787,Fibroblast peribronchial,Laughney_Massague_2020_GSM3516663,1,Laughney_Massague_2020
788,Fibroblast peribronchial,Laughney_Massague_2020_GSM3516667,5,Laughney_Massague_2020
789,Fibroblast peribronchial,Laughney_Massague_2020_GSM3516669,5,Laughney_Massague_2020
790,Fibroblast peribronchial,Laughney_Massague_2020_GSM3516670,2,Laughney_Massague_2020
791,Fibroblast peribronchial,Laughney_Massague_2020_GSM3516672,48,Laughney_Massague_2020
792,Fibroblast peribronchial,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
793,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S66,16,Maynard_Bivona_2020
794,Fibroblast peribronchial,UKIM-V-2_P4_tumor_primary,3,UKIM-V-2
795,Fibroblast peribronchial,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
796,Fibroblast peribronchial,UKIM-V-2_P6_tumor_primary,8,UKIM-V-2
797,Fibroblast peribronchial,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
798,Fibroblast peribronchial,UKIM-V-2_P9_tumor_primary,2,UKIM-V-2
799,Fibroblast peribronchial,UKIM-V-2_P10_tumor_primary,0,UKIM-V-2
800,Fibroblast peribronchial,UKIM-V-2_P13_tumor_primary,1,UKIM-V-2
801,Fibroblast peribronchial,UKIM-V-2_P14_tumor_primary,1,UKIM-V-2
802,Fibroblast peribronchial,UKIM-V-2_P16_tumor_primary,0,UKIM-V-2
803,Fibroblast peribronchial,UKIM-V-2_P17_tumor_primary,16,UKIM-V-2
804,Fibroblast peribronchial,UKIM-V_P1_tumor_primary,1,UKIM-V
805,Fibroblast peribronchial,UKIM-V_P2_tumor_primary,18,UKIM-V
806,Fibroblast peribronchial,UKIM-V_P3_tumor_primary,7,UKIM-V
807,Fibroblast peribronchial,Zilionis_Klein_2019_p1t1,52,Zilionis_Klein_2019
808,Fibroblast peribronchial,Zilionis_Klein_2019_p1t2,41,Zilionis_Klein_2019
809,Fibroblast peribronchial,Zilionis_Klein_2019_p1t3,20,Zilionis_Klein_2019
810,Fibroblast peribronchial,Zilionis_Klein_2019_p1t4,26,Zilionis_Klein_2019
811,Fibroblast peribronchial,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
812,Fibroblast peribronchial,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
813,Fibroblast peribronchial,Zilionis_Klein_2019_p4t3,0,Zilionis_Klein_2019
814,Fibroblast peribronchial,Zilionis_Klein_2019_p6t1,9,Zilionis_Klein_2019
815,Fibroblast peribronchial,Zilionis_Klein_2019_p6t2,9,Zilionis_Klein_2019
816,Macrophage,Chen_Zhang_2020_NSCLC-1,27,Chen_Zhang_2020
817,Macrophage,Chen_Zhang_2020_NSCLC-2,358,Chen_Zhang_2020
818,Macrophage,Chen_Zhang_2020_NSCLC-3,71,Chen_Zhang_2020
819,Macrophage,Chen_Zhang_2020_NSCLC-6,2487,Chen_Zhang_2020
820,Macrophage,Chen_Zhang_2020_NSCLC-7,2471,Chen_Zhang_2020
821,Macrophage,Chen_Zhang_2020_NSCLC-11,131,Chen_Zhang_2020
822,Macrophage,He_Fan_2021_LUAD1,4259,He_Fan_2021
823,Macrophage,He_Fan_2021_LUAD2,2375,He_Fan_2021
824,Macrophage,He_Fan_2021_LUAD3,490,He_Fan_2021
825,Macrophage,He_Fan_2021_LUAD4,844,He_Fan_2021
826,Macrophage,He_Fan_2021_LUAD5,618,He_Fan_2021
827,Macrophage,Kim_Lee_2020_LUNG_T06,213,Kim_Lee_2020
828,Macrophage,Kim_Lee_2020_LUNG_T08,129,Kim_Lee_2020
829,Macrophage,Kim_Lee_2020_LUNG_T09,907,Kim_Lee_2020
830,Macrophage,Kim_Lee_2020_LUNG_T18,597,Kim_Lee_2020
831,Macrophage,Kim_Lee_2020_LUNG_T19,330,Kim_Lee_2020
832,Macrophage,Kim_Lee_2020_LUNG_T20,424,Kim_Lee_2020
833,Macrophage,Kim_Lee_2020_LUNG_T25,244,Kim_Lee_2020
834,Macrophage,Kim_Lee_2020_LUNG_T30,173,Kim_Lee_2020
835,Macrophage,Kim_Lee_2020_LUNG_T34,132,Kim_Lee_2020
836,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1A,42,Lambrechts_Thienpont_2018_6149v1
837,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1B,60,Lambrechts_Thienpont_2018_6149v1
838,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1C,106,Lambrechts_Thienpont_2018_6149v1
839,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT2A,92,Lambrechts_Thienpont_2018_6149v1
840,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT2B,206,Lambrechts_Thienpont_2018_6149v1
841,Macrophage,Lambrechts_Thienpont_2018_6149v1_BT1249,15,Lambrechts_Thienpont_2018_6149v1
842,Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1295,129,Lambrechts_Thienpont_2018_6149v2
843,Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1296,313,Lambrechts_Thienpont_2018_6149v2
844,Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1297,112,Lambrechts_Thienpont_2018_6149v2
845,Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1298,93,Lambrechts_Thienpont_2018_6149v2
846,Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1299,131,Lambrechts_Thienpont_2018_6149v2
847,Macrophage,Lambrechts_Thienpont_2018_6149v2_BT1300,198,Lambrechts_Thienpont_2018_6149v2
848,Macrophage,Lambrechts_Thienpont_2018_6653_BT1375,40,Lambrechts_Thienpont_2018_6653
849,Macrophage,Lambrechts_Thienpont_2018_6653_BT1376,69,Lambrechts_Thienpont_2018_6653
850,Macrophage,Lambrechts_Thienpont_2018_6653_BT1377,23,Lambrechts_Thienpont_2018_6653
851,Macrophage,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,539,Lambrechts_Thienpont_2018_6653
852,Macrophage,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,681,Lambrechts_Thienpont_2018_6653
853,Macrophage,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,652,Lambrechts_Thienpont_2018_6653
854,Macrophage,Laughney_Massague_2020_GSM3516662,39,Laughney_Massague_2020
855,Macrophage,Laughney_Massague_2020_GSM3516663,128,Laughney_Massague_2020
856,Macrophage,Laughney_Massague_2020_GSM3516667,22,Laughney_Massague_2020
857,Macrophage,Laughney_Massague_2020_GSM3516669,79,Laughney_Massague_2020
858,Macrophage,Laughney_Massague_2020_GSM3516670,47,Laughney_Massague_2020
859,Macrophage,Laughney_Massague_2020_GSM3516672,204,Laughney_Massague_2020
860,Macrophage,Laughney_Massague_2020_GSM3516674,37,Laughney_Massague_2020
861,Macrophage,Maynard_Bivona_2020_LT_S66,52,Maynard_Bivona_2020
862,Macrophage,UKIM-V-2_P4_tumor_primary,302,UKIM-V-2
863,Macrophage,UKIM-V-2_P5_tumor_primary,234,UKIM-V-2
864,Macrophage,UKIM-V-2_P6_tumor_primary,924,UKIM-V-2
865,Macrophage,UKIM-V-2_P8_tumor_primary,9,UKIM-V-2
866,Macrophage,UKIM-V-2_P9_tumor_primary,104,UKIM-V-2
867,Macrophage,UKIM-V-2_P10_tumor_primary,398,UKIM-V-2
868,Macrophage,UKIM-V-2_P13_tumor_primary,283,UKIM-V-2
869,Macrophage,UKIM-V-2_P14_tumor_primary,272,UKIM-V-2
870,Macrophage,UKIM-V-2_P16_tumor_primary,524,UKIM-V-2
871,Macrophage,UKIM-V-2_P17_tumor_primary,80,UKIM-V-2
872,Macrophage,UKIM-V_P1_tumor_primary,11,UKIM-V
873,Macrophage,UKIM-V_P2_tumor_primary,415,UKIM-V
874,Macrophage,UKIM-V_P3_tumor_primary,733,UKIM-V
875,Macrophage,Zilionis_Klein_2019_p1t1,212,Zilionis_Klein_2019
876,Macrophage,Zilionis_Klein_2019_p1t2,185,Zilionis_Klein_2019
877,Macrophage,Zilionis_Klein_2019_p1t3,112,Zilionis_Klein_2019
878,Macrophage,Zilionis_Klein_2019_p1t4,131,Zilionis_Klein_2019
879,Macrophage,Zilionis_Klein_2019_p4t1,66,Zilionis_Klein_2019
880,Macrophage,Zilionis_Klein_2019_p4t2,77,Zilionis_Klein_2019
881,Macrophage,Zilionis_Klein_2019_p4t3,87,Zilionis_Klein_2019
882,Macrophage,Zilionis_Klein_2019_p6t1,174,Zilionis_Klein_2019
883,Macrophage,Zilionis_Klein_2019_p6t2,137,Zilionis_Klein_2019
884,Macrophage alveolar,Chen_Zhang_2020_NSCLC-1,2,Chen_Zhang_2020
885,Macrophage alveolar,Chen_Zhang_2020_NSCLC-2,14,Chen_Zhang_2020
886,Macrophage alveolar,Chen_Zhang_2020_NSCLC-3,7,Chen_Zhang_2020
887,Macrophage alveolar,Chen_Zhang_2020_NSCLC-6,2488,Chen_Zhang_2020
888,Macrophage alveolar,Chen_Zhang_2020_NSCLC-7,284,Chen_Zhang_2020
889,Macrophage alveolar,Chen_Zhang_2020_NSCLC-11,3204,Chen_Zhang_2020
890,Macrophage alveolar,He_Fan_2021_LUAD1,1312,He_Fan_2021
891,Macrophage alveolar,He_Fan_2021_LUAD2,226,He_Fan_2021
892,Macrophage alveolar,He_Fan_2021_LUAD3,338,He_Fan_2021
893,Macrophage alveolar,He_Fan_2021_LUAD4,499,He_Fan_2021
894,Macrophage alveolar,He_Fan_2021_LUAD5,11,He_Fan_2021
895,Macrophage alveolar,Kim_Lee_2020_LUNG_T06,11,Kim_Lee_2020
896,Macrophage alveolar,Kim_Lee_2020_LUNG_T08,1,Kim_Lee_2020
897,Macrophage alveolar,Kim_Lee_2020_LUNG_T09,19,Kim_Lee_2020
898,Macrophage alveolar,Kim_Lee_2020_LUNG_T18,19,Kim_Lee_2020
899,Macrophage alveolar,Kim_Lee_2020_LUNG_T19,279,Kim_Lee_2020
900,Macrophage alveolar,Kim_Lee_2020_LUNG_T20,95,Kim_Lee_2020
901,Macrophage alveolar,Kim_Lee_2020_LUNG_T25,64,Kim_Lee_2020
902,Macrophage alveolar,Kim_Lee_2020_LUNG_T30,371,Kim_Lee_2020
903,Macrophage alveolar,Kim_Lee_2020_LUNG_T34,73,Kim_Lee_2020
904,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1A,7,Lambrechts_Thienpont_2018_6149v1
905,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1B,4,Lambrechts_Thienpont_2018_6149v1
906,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1C,9,Lambrechts_Thienpont_2018_6149v1
907,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT2A,1,Lambrechts_Thienpont_2018_6149v1
908,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT2B,41,Lambrechts_Thienpont_2018_6149v1
909,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v1_BT1249,3,Lambrechts_Thienpont_2018_6149v1
910,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1295,3,Lambrechts_Thienpont_2018_6149v2
911,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1296,21,Lambrechts_Thienpont_2018_6149v2
912,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1297,18,Lambrechts_Thienpont_2018_6149v2
913,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1298,2,Lambrechts_Thienpont_2018_6149v2
914,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1299,5,Lambrechts_Thienpont_2018_6149v2
915,Macrophage alveolar,Lambrechts_Thienpont_2018_6149v2_BT1300,11,Lambrechts_Thienpont_2018_6149v2
916,Macrophage alveolar,Lambrechts_Thienpont_2018_6653_BT1375,0,Lambrechts_Thienpont_2018_6653
917,Macrophage alveolar,Lambrechts_Thienpont_2018_6653_BT1376,5,Lambrechts_Thienpont_2018_6653
918,Macrophage alveolar,Lambrechts_Thienpont_2018_6653_BT1377,3,Lambrechts_Thienpont_2018_6653
919,Macrophage alveolar,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,48,Lambrechts_Thienpont_2018_6653
920,Macrophage alveolar,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,121,Lambrechts_Thienpont_2018_6653
921,Macrophage alveolar,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,355,Lambrechts_Thienpont_2018_6653
