,cell_type_adjusted,sample,0,dataset
854,Tumor LUSC_LUAD_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1431m,1,Lambrechts_Thienpont_2018_6653
855,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1431m,0,Lambrechts_Thienpont_2018_6653
856,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6653_scrBT1431m,0,Lambrechts_Thienpont_2018_6653
857,Tumor LUSC_mitotic_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1431m,0,Lambrechts_Thienpont_2018_6653
858,Tumor NSCLC_mixed,Lambrechts_Thienpont_2018_6653_scrBT1431m,0,Lambrechts_Thienpont_2018_6653
859,cDC1,Lambrechts_Thienpont_2018_6653_scrBT1431m,3,Lambrechts_Thienpont_2018_6653
860,cDC2,Lambrechts_Thienpont_2018_6653_scrBT1431m,16,Lambrechts_Thienpont_2018_6653
861,myeloid dividing,Lambrechts_Thienpont_2018_6653_scrBT1431m,1,Lambrechts_Thienpont_2018_6653
862,pDC,Lambrechts_Thienpont_2018_6653_scrBT1431m,3,Lambrechts_Thienpont_2018_6653
863,stromal dividing,Lambrechts_Thienpont_2018_6653_scrBT1431m,0,Lambrechts_Thienpont_2018_6653
864,AT2,Lambrechts_Thienpont_2018_6653_scrBT1432m,1,Lambrechts_Thienpont_2018_6653
865,B cell,Lambrechts_Thienpont_2018_6653_scrBT1432m,110,Lambrechts_Thienpont_2018_6653
866,B cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,4,Lambrechts_Thienpont_2018_6653
867,Ciliated,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
868,Club/AT2,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
869,DC mature,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
870,Endothelial cell arterial,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
871,Endothelial cell capillary,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
872,Endothelial cell lymphatic,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
873,Endothelial cell venous,Lambrechts_Thienpont_2018_6653_scrBT1432m,1,Lambrechts_Thienpont_2018_6653
874,Fibroblast adventitial,Lambrechts_Thienpont_2018_6653_scrBT1432m,1,Lambrechts_Thienpont_2018_6653
875,Fibroblast alveolar,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
876,Fibroblast peribronchial,Lambrechts_Thienpont_2018_6653_scrBT1432m,6,Lambrechts_Thienpont_2018_6653
877,Macrophage,Lambrechts_Thienpont_2018_6653_scrBT1432m,32,Lambrechts_Thienpont_2018_6653
878,Macrophage alveolar,Lambrechts_Thienpont_2018_6653_scrBT1432m,2,Lambrechts_Thienpont_2018_6653
879,Mast cell,Lambrechts_Thienpont_2018_6653_scrBT1432m,3,Lambrechts_Thienpont_2018_6653
880,Mesothelial,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
881,Monocyte classical,Lambrechts_Thienpont_2018_6653_scrBT1432m,5,Lambrechts_Thienpont_2018_6653
882,Monocyte non-classical,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
883,NK cell,Lambrechts_Thienpont_2018_6653_scrBT1432m,39,Lambrechts_Thienpont_2018_6653
884,NK cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,4,Lambrechts_Thienpont_2018_6653
885,Neutrophils,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
886,Pericyte,Lambrechts_Thienpont_2018_6653_scrBT1432m,1,Lambrechts_Thienpont_2018_6653
887,Plasma cell,Lambrechts_Thienpont_2018_6653_scrBT1432m,77,Lambrechts_Thienpont_2018_6653
888,Plasma cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
889,Smooth muscle cell,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
890,T cell CD4,Lambrechts_Thienpont_2018_6653_scrBT1432m,213,Lambrechts_Thienpont_2018_6653
891,T cell CD4 dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,5,Lambrechts_Thienpont_2018_6653
892,T cell CD8 activated,Lambrechts_Thienpont_2018_6653_scrBT1432m,2,Lambrechts_Thienpont_2018_6653
893,T cell CD8 dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,11,Lambrechts_Thienpont_2018_6653
894,T cell CD8 effector memory,Lambrechts_Thienpont_2018_6653_scrBT1432m,176,Lambrechts_Thienpont_2018_6653
895,T cell CD8 naive,Lambrechts_Thienpont_2018_6653_scrBT1432m,27,Lambrechts_Thienpont_2018_6653
896,T cell CD8 terminally exhausted,Lambrechts_Thienpont_2018_6653_scrBT1432m,85,Lambrechts_Thienpont_2018_6653
897,T cell NK-like,Lambrechts_Thienpont_2018_6653_scrBT1432m,14,Lambrechts_Thienpont_2018_6653
898,T cell regulatory,Lambrechts_Thienpont_2018_6653_scrBT1432m,100,Lambrechts_Thienpont_2018_6653
899,Tumor AT2_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1432m,3,Lambrechts_Thienpont_2018_6653
900,Tumor EMT_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1432m,3,Lambrechts_Thienpont_2018_6653
901,Tumor LUAD,Lambrechts_Thienpont_2018_6653_scrBT1432m,40,Lambrechts_Thienpont_2018_6653
902,Tumor LUAD_AT2_Club,Lambrechts_Thienpont_2018_6653_scrBT1432m,5,Lambrechts_Thienpont_2018_6653
903,Tumor LUAD_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
904,Tumor LUAD_mitotic_LUSC,Lambrechts_Thienpont_2018_6653_scrBT1432m,2,Lambrechts_Thienpont_2018_6653
905,Tumor LUSC,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
906,Tumor LUSC2,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
907,Tumor LUSC_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1432m,6,Lambrechts_Thienpont_2018_6653
908,Tumor LUSC_LUAD_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1432m,1,Lambrechts_Thienpont_2018_6653
909,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
910,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
911,Tumor LUSC_mitotic_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
912,Tumor NSCLC_mixed,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
913,cDC1,Lambrechts_Thienpont_2018_6653_scrBT1432m,2,Lambrechts_Thienpont_2018_6653
914,cDC2,Lambrechts_Thienpont_2018_6653_scrBT1432m,2,Lambrechts_Thienpont_2018_6653
915,myeloid dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
916,pDC,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
917,stromal dividing,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
918,AT2,Laughney_Massague_2020_GSM3516665,3,Laughney_Massague_2020
919,B cell,Laughney_Massague_2020_GSM3516665,72,Laughney_Massague_2020
920,B cell dividing,Laughney_Massague_2020_GSM3516665,4,Laughney_Massague_2020
921,Ciliated,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
922,Club/AT2,Laughney_Massague_2020_GSM3516665,3,Laughney_Massague_2020
923,DC mature,Laughney_Massague_2020_GSM3516665,4,Laughney_Massague_2020
924,Endothelial cell arterial,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
925,Endothelial cell capillary,Laughney_Massague_2020_GSM3516665,1,Laughney_Massague_2020
926,Endothelial cell lymphatic,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
927,Endothelial cell venous,Laughney_Massague_2020_GSM3516665,37,Laughney_Massague_2020
928,Fibroblast adventitial,Laughney_Massague_2020_GSM3516665,8,Laughney_Massague_2020
929,Fibroblast alveolar,Laughney_Massague_2020_GSM3516665,6,Laughney_Massague_2020
930,Fibroblast peribronchial,Laughney_Massague_2020_GSM3516665,189,Laughney_Massague_2020
931,Macrophage,Laughney_Massague_2020_GSM3516665,290,Laughney_Massague_2020
932,Macrophage alveolar,Laughney_Massague_2020_GSM3516665,100,Laughney_Massague_2020
933,Mast cell,Laughney_Massague_2020_GSM3516665,180,Laughney_Massague_2020
934,Mesothelial,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
935,Monocyte classical,Laughney_Massague_2020_GSM3516665,32,Laughney_Massague_2020
936,Monocyte non-classical,Laughney_Massague_2020_GSM3516665,6,Laughney_Massague_2020
937,NK cell,Laughney_Massague_2020_GSM3516665,54,Laughney_Massague_2020
938,NK cell dividing,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
939,Neutrophils,Laughney_Massague_2020_GSM3516665,1,Laughney_Massague_2020
940,Pericyte,Laughney_Massague_2020_GSM3516665,21,Laughney_Massague_2020
941,Plasma cell,Laughney_Massague_2020_GSM3516665,10,Laughney_Massague_2020
942,Plasma cell dividing,Laughney_Massague_2020_GSM3516665,2,Laughney_Massague_2020
943,Smooth muscle cell,Laughney_Massague_2020_GSM3516665,12,Laughney_Massague_2020
944,T cell CD4,Laughney_Massague_2020_GSM3516665,268,Laughney_Massague_2020
945,T cell CD4 dividing,Laughney_Massague_2020_GSM3516665,14,Laughney_Massague_2020
946,T cell CD8 activated,Laughney_Massague_2020_GSM3516665,36,Laughney_Massague_2020
947,T cell CD8 dividing,Laughney_Massague_2020_GSM3516665,7,Laughney_Massague_2020
948,T cell CD8 effector memory,Laughney_Massague_2020_GSM3516665,159,Laughney_Massague_2020
949,T cell CD8 naive,Laughney_Massague_2020_GSM3516665,26,Laughney_Massague_2020
950,T cell CD8 terminally exhausted,Laughney_Massague_2020_GSM3516665,41,Laughney_Massague_2020
951,T cell NK-like,Laughney_Massague_2020_GSM3516665,10,Laughney_Massague_2020
952,T cell regulatory,Laughney_Massague_2020_GSM3516665,216,Laughney_Massague_2020
953,Tumor AT2_LUAD,Laughney_Massague_2020_GSM3516665,163,Laughney_Massague_2020
954,Tumor EMT_mitotic,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
955,Tumor LUAD,Laughney_Massague_2020_GSM3516665,3,Laughney_Massague_2020
956,Tumor LUAD_AT2_Club,Laughney_Massague_2020_GSM3516665,1,Laughney_Massague_2020
957,Tumor LUAD_mitotic,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
958,Tumor LUAD_mitotic_LUSC,Laughney_Massague_2020_GSM3516665,1,Laughney_Massague_2020
959,Tumor LUSC,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
960,Tumor LUSC2,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
961,Tumor LUSC_LUAD,Laughney_Massague_2020_GSM3516665,2,Laughney_Massague_2020
962,Tumor LUSC_LUAD_mitotic,Laughney_Massague_2020_GSM3516665,3,Laughney_Massague_2020
963,Tumor LUSC_mitotic,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
964,Tumor LUSC_mitotic2,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
965,Tumor LUSC_mitotic_LUAD,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
966,Tumor NSCLC_mixed,Laughney_Massague_2020_GSM3516665,2,Laughney_Massague_2020
967,cDC1,Laughney_Massague_2020_GSM3516665,3,Laughney_Massague_2020
968,cDC2,Laughney_Massague_2020_GSM3516665,181,Laughney_Massague_2020
969,myeloid dividing,Laughney_Massague_2020_GSM3516665,53,Laughney_Massague_2020
970,pDC,Laughney_Massague_2020_GSM3516665,4,Laughney_Massague_2020
971,stromal dividing,Laughney_Massague_2020_GSM3516665,6,Laughney_Massague_2020
972,AT2,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
973,B cell,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
974,B cell dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
975,Ciliated,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
976,Club/AT2,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
977,DC mature,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
978,Endothelial cell arterial,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
979,Endothelial cell capillary,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
980,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
981,Endothelial cell venous,Maynard_Bivona_2020_LT_S01,1,Maynard_Bivona_2020
982,Fibroblast adventitial,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
983,Fibroblast alveolar,Maynard_Bivona_2020_LT_S01,2,Maynard_Bivona_2020
984,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S01,6,Maynard_Bivona_2020
985,Macrophage,Maynard_Bivona_2020_LT_S01,6,Maynard_Bivona_2020
986,Macrophage alveolar,Maynard_Bivona_2020_LT_S01,1,Maynard_Bivona_2020
987,Mast cell,Maynard_Bivona_2020_LT_S01,3,Maynard_Bivona_2020
988,Mesothelial,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
989,Monocyte classical,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
990,Monocyte non-classical,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
991,NK cell,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
992,NK cell dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
993,Neutrophils,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
994,Pericyte,Maynard_Bivona_2020_LT_S01,1,Maynard_Bivona_2020
995,Plasma cell,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
996,Plasma cell dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
997,Smooth muscle cell,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
998,T cell CD4,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
999,T cell CD4 dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1000,T cell CD8 activated,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1001,T cell CD8 dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1002,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1003,T cell CD8 naive,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1004,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1005,T cell NK-like,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1006,T cell regulatory,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1007,Tumor AT2_LUAD,Maynard_Bivona_2020_LT_S01,3,Maynard_Bivona_2020
1008,Tumor EMT_mitotic,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1009,Tumor LUAD,Maynard_Bivona_2020_LT_S01,1,Maynard_Bivona_2020
1010,Tumor LUAD_AT2_Club,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1011,Tumor LUAD_mitotic,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1012,Tumor LUAD_mitotic_LUSC,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1013,Tumor LUSC,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1014,Tumor LUSC2,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1015,Tumor LUSC_LUAD,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1016,Tumor LUSC_LUAD_mitotic,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1017,Tumor LUSC_mitotic,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1018,Tumor LUSC_mitotic2,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1019,Tumor LUSC_mitotic_LUAD,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1020,Tumor NSCLC_mixed,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1021,cDC1,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1022,cDC2,Maynard_Bivona_2020_LT_S01,1,Maynard_Bivona_2020
1023,myeloid dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1024,pDC,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1025,stromal dividing,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
1026,AT2,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1027,B cell,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1028,B cell dividing,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1029,Ciliated,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1030,Club/AT2,Maynard_Bivona_2020_LT_S11,7,Maynard_Bivona_2020
1031,DC mature,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1032,Endothelial cell arterial,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1033,Endothelial cell capillary,Maynard_Bivona_2020_LT_S11,1,Maynard_Bivona_2020
1034,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1035,Endothelial cell venous,Maynard_Bivona_2020_LT_S11,2,Maynard_Bivona_2020
1036,Fibroblast adventitial,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1037,Fibroblast alveolar,Maynard_Bivona_2020_LT_S11,3,Maynard_Bivona_2020
1038,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1039,Macrophage,Maynard_Bivona_2020_LT_S11,3,Maynard_Bivona_2020
1040,Macrophage alveolar,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1041,Mast cell,Maynard_Bivona_2020_LT_S11,6,Maynard_Bivona_2020
1042,Mesothelial,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1043,Monocyte classical,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1044,Monocyte non-classical,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1045,NK cell,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1046,NK cell dividing,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1047,Neutrophils,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1048,Pericyte,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1049,Plasma cell,Maynard_Bivona_2020_LT_S11,10,Maynard_Bivona_2020
1050,Plasma cell dividing,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1051,Smooth muscle cell,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1052,T cell CD4,Maynard_Bivona_2020_LT_S11,3,Maynard_Bivona_2020
1053,T cell CD4 dividing,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1054,T cell CD8 activated,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1055,T cell CD8 dividing,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1056,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S11,3,Maynard_Bivona_2020
1057,T cell CD8 naive,Maynard_Bivona_2020_LT_S11,1,Maynard_Bivona_2020
1058,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1059,T cell NK-like,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1060,T cell regulatory,Maynard_Bivona_2020_LT_S11,3,Maynard_Bivona_2020
1061,Tumor AT2_LUAD,Maynard_Bivona_2020_LT_S11,131,Maynard_Bivona_2020
1062,Tumor EMT_mitotic,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1063,Tumor LUAD,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1064,Tumor LUAD_AT2_Club,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1065,Tumor LUAD_mitotic,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1066,Tumor LUAD_mitotic_LUSC,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1067,Tumor LUSC,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1068,Tumor LUSC2,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1069,Tumor LUSC_LUAD,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1070,Tumor LUSC_LUAD_mitotic,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1071,Tumor LUSC_mitotic,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1072,Tumor LUSC_mitotic2,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1073,Tumor LUSC_mitotic_LUAD,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1074,Tumor NSCLC_mixed,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1075,cDC1,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1076,cDC2,Maynard_Bivona_2020_LT_S11,1,Maynard_Bivona_2020
1077,myeloid dividing,Maynard_Bivona_2020_LT_S11,1,Maynard_Bivona_2020
1078,pDC,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1079,stromal dividing,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
1080,AT2,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1081,B cell,Maynard_Bivona_2020_LT_S42,10,Maynard_Bivona_2020
1082,B cell dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1083,Ciliated,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1084,Club/AT2,Maynard_Bivona_2020_LT_S42,1,Maynard_Bivona_2020
1085,DC mature,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1086,Endothelial cell arterial,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1087,Endothelial cell capillary,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1088,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1089,Endothelial cell venous,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1090,Fibroblast adventitial,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1091,Fibroblast alveolar,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1092,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1093,Macrophage,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1094,Macrophage alveolar,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1095,Mast cell,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1096,Mesothelial,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1097,Monocyte classical,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1098,Monocyte non-classical,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1099,NK cell,Maynard_Bivona_2020_LT_S42,5,Maynard_Bivona_2020
1100,NK cell dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1101,Neutrophils,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1102,Pericyte,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1103,Plasma cell,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1104,Plasma cell dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1105,Smooth muscle cell,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1106,T cell CD4,Maynard_Bivona_2020_LT_S42,14,Maynard_Bivona_2020
1107,T cell CD4 dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1108,T cell CD8 activated,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1109,T cell CD8 dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1110,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S42,41,Maynard_Bivona_2020
1111,T cell CD8 naive,Maynard_Bivona_2020_LT_S42,5,Maynard_Bivona_2020
1112,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S42,3,Maynard_Bivona_2020
1113,T cell NK-like,Maynard_Bivona_2020_LT_S42,4,Maynard_Bivona_2020
1114,T cell regulatory,Maynard_Bivona_2020_LT_S42,3,Maynard_Bivona_2020
1115,Tumor AT2_LUAD,Maynard_Bivona_2020_LT_S42,3,Maynard_Bivona_2020
1116,Tumor EMT_mitotic,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1117,Tumor LUAD,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1118,Tumor LUAD_AT2_Club,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1119,Tumor LUAD_mitotic,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1120,Tumor LUAD_mitotic_LUSC,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1121,Tumor LUSC,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1122,Tumor LUSC2,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1123,Tumor LUSC_LUAD,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1124,Tumor LUSC_LUAD_mitotic,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1125,Tumor LUSC_mitotic,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1126,Tumor LUSC_mitotic2,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1127,Tumor LUSC_mitotic_LUAD,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1128,Tumor NSCLC_mixed,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1129,cDC1,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1130,cDC2,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1131,myeloid dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1132,pDC,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1133,stromal dividing,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
1134,AT2,Maynard_Bivona_2020_LT_S52,3,Maynard_Bivona_2020
1135,B cell,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
1136,B cell dividing,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
