,cell_type_adjusted,sample,0,dataset
1310,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S57,37,Maynard_Bivona_2020
1311,T cell CD8 naive,Maynard_Bivona_2020_LT_S57,8,Maynard_Bivona_2020
1312,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S57,4,Maynard_Bivona_2020
1313,T cell NK-like,Maynard_Bivona_2020_LT_S57,8,Maynard_Bivona_2020
1314,T cell regulatory,Maynard_Bivona_2020_LT_S57,5,Maynard_Bivona_2020
1315,cDC1,Maynard_Bivona_2020_LT_S57,0,Maynard_Bivona_2020
1316,cDC2,Maynard_Bivona_2020_LT_S57,8,Maynard_Bivona_2020
1317,myeloid dividing,Maynard_Bivona_2020_LT_S57,3,Maynard_Bivona_2020
1318,pDC,Maynard_Bivona_2020_LT_S57,1,Maynard_Bivona_2020
1319,stromal dividing,Maynard_Bivona_2020_LT_S57,1,Maynard_Bivona_2020
1320,0,Maynard_Bivona_2020_LT_S58,55,Maynard_Bivona_2020
1321,1,Maynard_Bivona_2020_LT_S58,4,Maynard_Bivona_2020
1322,10,Maynard_Bivona_2020_LT_S58,3,Maynard_Bivona_2020
1323,11,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1324,12,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1325,13,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1326,14,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1327,15,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
1328,16,Maynard_Bivona_2020_LT_S58,25,Maynard_Bivona_2020
1329,17,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1330,18,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1331,3,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
1332,4,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1333,5,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1334,6,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1335,7,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1336,8,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1337,9,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
1338,B cell,Maynard_Bivona_2020_LT_S58,3,Maynard_Bivona_2020
1339,B cell dividing,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
1340,DC mature,Maynard_Bivona_2020_LT_S58,9,Maynard_Bivona_2020
1341,Endothelial cell arterial,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1342,Endothelial cell capillary,Maynard_Bivona_2020_LT_S58,3,Maynard_Bivona_2020
1343,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1344,Endothelial cell venous,Maynard_Bivona_2020_LT_S58,9,Maynard_Bivona_2020
1345,Fibroblast adventitial,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1346,Fibroblast alveolar,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
1347,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S58,2,Maynard_Bivona_2020
1348,Macrophage,Maynard_Bivona_2020_LT_S58,60,Maynard_Bivona_2020
1349,Macrophage alveolar,Maynard_Bivona_2020_LT_S58,3,Maynard_Bivona_2020
1350,Mast cell,Maynard_Bivona_2020_LT_S58,52,Maynard_Bivona_2020
1351,Mesothelial,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1352,Monocyte classical,Maynard_Bivona_2020_LT_S58,186,Maynard_Bivona_2020
1353,Monocyte non-classical,Maynard_Bivona_2020_LT_S58,5,Maynard_Bivona_2020
1354,NK cell,Maynard_Bivona_2020_LT_S58,4,Maynard_Bivona_2020
1355,NK cell dividing,Maynard_Bivona_2020_LT_S58,7,Maynard_Bivona_2020
1356,Neutrophils,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1357,Pericyte,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
1358,Plasma cell,Maynard_Bivona_2020_LT_S58,49,Maynard_Bivona_2020
1359,Plasma cell dividing,Maynard_Bivona_2020_LT_S58,2,Maynard_Bivona_2020
1360,Smooth muscle cell,Maynard_Bivona_2020_LT_S58,4,Maynard_Bivona_2020
1361,T cell CD4,Maynard_Bivona_2020_LT_S58,74,Maynard_Bivona_2020
1362,T cell CD4 dividing,Maynard_Bivona_2020_LT_S58,14,Maynard_Bivona_2020
1363,T cell CD8 activated,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1364,T cell CD8 dividing,Maynard_Bivona_2020_LT_S58,32,Maynard_Bivona_2020
1365,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S58,17,Maynard_Bivona_2020
1366,T cell CD8 naive,Maynard_Bivona_2020_LT_S58,10,Maynard_Bivona_2020
1367,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S58,4,Maynard_Bivona_2020
1368,T cell NK-like,Maynard_Bivona_2020_LT_S58,1,Maynard_Bivona_2020
1369,T cell regulatory,Maynard_Bivona_2020_LT_S58,9,Maynard_Bivona_2020
1370,cDC1,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1371,cDC2,Maynard_Bivona_2020_LT_S58,44,Maynard_Bivona_2020
1372,myeloid dividing,Maynard_Bivona_2020_LT_S58,8,Maynard_Bivona_2020
1373,pDC,Maynard_Bivona_2020_LT_S58,43,Maynard_Bivona_2020
1374,stromal dividing,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
1375,0,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1376,1,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1377,10,Maynard_Bivona_2020_LT_S67,1,Maynard_Bivona_2020
1378,11,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1379,12,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1380,13,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1381,14,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1382,15,Maynard_Bivona_2020_LT_S67,1,Maynard_Bivona_2020
1383,16,Maynard_Bivona_2020_LT_S67,20,Maynard_Bivona_2020
1384,17,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1385,18,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1386,3,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1387,4,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1388,5,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1389,6,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1390,7,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1391,8,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1392,9,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1393,B cell,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1394,B cell dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1395,DC mature,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1396,Endothelial cell arterial,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1397,Endothelial cell capillary,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1398,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1399,Endothelial cell venous,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1400,Fibroblast adventitial,Maynard_Bivona_2020_LT_S67,2,Maynard_Bivona_2020
1401,Fibroblast alveolar,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1402,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1403,Macrophage,Maynard_Bivona_2020_LT_S67,4,Maynard_Bivona_2020
1404,Macrophage alveolar,Maynard_Bivona_2020_LT_S67,2,Maynard_Bivona_2020
1405,Mast cell,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1406,Mesothelial,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1407,Monocyte classical,Maynard_Bivona_2020_LT_S67,4,Maynard_Bivona_2020
1408,Monocyte non-classical,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1409,NK cell,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1410,NK cell dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1411,Neutrophils,Maynard_Bivona_2020_LT_S67,27,Maynard_Bivona_2020
1412,Pericyte,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1413,Plasma cell,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1414,Plasma cell dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1415,Smooth muscle cell,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1416,T cell CD4,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1417,T cell CD4 dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1418,T cell CD8 activated,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1419,T cell CD8 dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1420,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1421,T cell CD8 naive,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1422,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1423,T cell NK-like,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1424,T cell regulatory,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1425,cDC1,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1426,cDC2,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1427,myeloid dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1428,pDC,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1429,stromal dividing,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
1430,0,Maynard_Bivona_2020_LT_S71,1,Maynard_Bivona_2020
1431,1,Maynard_Bivona_2020_LT_S71,1,Maynard_Bivona_2020
1432,10,Maynard_Bivona_2020_LT_S71,11,Maynard_Bivona_2020
1433,11,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1434,12,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1435,13,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1436,14,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1437,15,Maynard_Bivona_2020_LT_S71,3,Maynard_Bivona_2020
1438,16,Maynard_Bivona_2020_LT_S71,44,Maynard_Bivona_2020
1439,17,Maynard_Bivona_2020_LT_S71,95,Maynard_Bivona_2020
1440,18,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1441,3,Maynard_Bivona_2020_LT_S71,5,Maynard_Bivona_2020
1442,4,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1443,5,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1444,6,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1445,7,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1446,8,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1447,9,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1448,B cell,Maynard_Bivona_2020_LT_S71,47,Maynard_Bivona_2020
1449,B cell dividing,Maynard_Bivona_2020_LT_S71,2,Maynard_Bivona_2020
1450,DC mature,Maynard_Bivona_2020_LT_S71,1,Maynard_Bivona_2020
1451,Endothelial cell arterial,Maynard_Bivona_2020_LT_S71,2,Maynard_Bivona_2020
1452,Endothelial cell capillary,Maynard_Bivona_2020_LT_S71,11,Maynard_Bivona_2020
1453,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S71,7,Maynard_Bivona_2020
1454,Endothelial cell venous,Maynard_Bivona_2020_LT_S71,62,Maynard_Bivona_2020
1455,Fibroblast adventitial,Maynard_Bivona_2020_LT_S71,40,Maynard_Bivona_2020
1456,Fibroblast alveolar,Maynard_Bivona_2020_LT_S71,59,Maynard_Bivona_2020
1457,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S71,41,Maynard_Bivona_2020
1458,Macrophage,Maynard_Bivona_2020_LT_S71,34,Maynard_Bivona_2020
1459,Macrophage alveolar,Maynard_Bivona_2020_LT_S71,1,Maynard_Bivona_2020
1460,Mast cell,Maynard_Bivona_2020_LT_S71,74,Maynard_Bivona_2020
1461,Mesothelial,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1462,Monocyte classical,Maynard_Bivona_2020_LT_S71,27,Maynard_Bivona_2020
1463,Monocyte non-classical,Maynard_Bivona_2020_LT_S71,2,Maynard_Bivona_2020
1464,NK cell,Maynard_Bivona_2020_LT_S71,5,Maynard_Bivona_2020
1465,NK cell dividing,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1466,Neutrophils,Maynard_Bivona_2020_LT_S71,2,Maynard_Bivona_2020
1467,Pericyte,Maynard_Bivona_2020_LT_S71,25,Maynard_Bivona_2020
1468,Plasma cell,Maynard_Bivona_2020_LT_S71,106,Maynard_Bivona_2020
1469,Plasma cell dividing,Maynard_Bivona_2020_LT_S71,1,Maynard_Bivona_2020
1470,Smooth muscle cell,Maynard_Bivona_2020_LT_S71,53,Maynard_Bivona_2020
1471,T cell CD4,Maynard_Bivona_2020_LT_S71,46,Maynard_Bivona_2020
1472,T cell CD4 dividing,Maynard_Bivona_2020_LT_S71,3,Maynard_Bivona_2020
1473,T cell CD8 activated,Maynard_Bivona_2020_LT_S71,9,Maynard_Bivona_2020
1474,T cell CD8 dividing,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1475,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S71,54,Maynard_Bivona_2020
1476,T cell CD8 naive,Maynard_Bivona_2020_LT_S71,7,Maynard_Bivona_2020
1477,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S71,5,Maynard_Bivona_2020
1478,T cell NK-like,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1479,T cell regulatory,Maynard_Bivona_2020_LT_S71,16,Maynard_Bivona_2020
1480,cDC1,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
1481,cDC2,Maynard_Bivona_2020_LT_S71,18,Maynard_Bivona_2020
1482,myeloid dividing,Maynard_Bivona_2020_LT_S71,1,Maynard_Bivona_2020
1483,pDC,Maynard_Bivona_2020_LT_S71,2,Maynard_Bivona_2020
1484,stromal dividing,Maynard_Bivona_2020_LT_S71,1,Maynard_Bivona_2020
1485,0,Maynard_Bivona_2020_LT_S74,6,Maynard_Bivona_2020
1486,1,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1487,10,Maynard_Bivona_2020_LT_S74,4,Maynard_Bivona_2020
1488,11,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1489,12,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1490,13,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1491,14,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1492,15,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1493,16,Maynard_Bivona_2020_LT_S74,6,Maynard_Bivona_2020
1494,17,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1495,18,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1496,3,Maynard_Bivona_2020_LT_S74,41,Maynard_Bivona_2020
1497,4,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1498,5,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1499,6,Maynard_Bivona_2020_LT_S74,1,Maynard_Bivona_2020
1500,7,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1501,8,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1502,9,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1503,B cell,Maynard_Bivona_2020_LT_S74,32,Maynard_Bivona_2020
1504,B cell dividing,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1505,DC mature,Maynard_Bivona_2020_LT_S74,2,Maynard_Bivona_2020
1506,Endothelial cell arterial,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1507,Endothelial cell capillary,Maynard_Bivona_2020_LT_S74,4,Maynard_Bivona_2020
1508,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1509,Endothelial cell venous,Maynard_Bivona_2020_LT_S74,13,Maynard_Bivona_2020
1510,Fibroblast adventitial,Maynard_Bivona_2020_LT_S74,1,Maynard_Bivona_2020
1511,Fibroblast alveolar,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1512,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S74,10,Maynard_Bivona_2020
1513,Macrophage,Maynard_Bivona_2020_LT_S74,38,Maynard_Bivona_2020
1514,Macrophage alveolar,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1515,Mast cell,Maynard_Bivona_2020_LT_S74,12,Maynard_Bivona_2020
1516,Mesothelial,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1517,Monocyte classical,Maynard_Bivona_2020_LT_S74,27,Maynard_Bivona_2020
1518,Monocyte non-classical,Maynard_Bivona_2020_LT_S74,1,Maynard_Bivona_2020
1519,NK cell,Maynard_Bivona_2020_LT_S74,28,Maynard_Bivona_2020
1520,NK cell dividing,Maynard_Bivona_2020_LT_S74,2,Maynard_Bivona_2020
1521,Neutrophils,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1522,Pericyte,Maynard_Bivona_2020_LT_S74,91,Maynard_Bivona_2020
1523,Plasma cell,Maynard_Bivona_2020_LT_S74,169,Maynard_Bivona_2020
1524,Plasma cell dividing,Maynard_Bivona_2020_LT_S74,2,Maynard_Bivona_2020
1525,Smooth muscle cell,Maynard_Bivona_2020_LT_S74,22,Maynard_Bivona_2020
1526,T cell CD4,Maynard_Bivona_2020_LT_S74,65,Maynard_Bivona_2020
1527,T cell CD4 dividing,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1528,T cell CD8 activated,Maynard_Bivona_2020_LT_S74,1,Maynard_Bivona_2020
1529,T cell CD8 dividing,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1530,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S74,60,Maynard_Bivona_2020
1531,T cell CD8 naive,Maynard_Bivona_2020_LT_S74,2,Maynard_Bivona_2020
1532,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S74,8,Maynard_Bivona_2020
1533,T cell NK-like,Maynard_Bivona_2020_LT_S74,4,Maynard_Bivona_2020
1534,T cell regulatory,Maynard_Bivona_2020_LT_S74,14,Maynard_Bivona_2020
1535,cDC1,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
1536,cDC2,Maynard_Bivona_2020_LT_S74,4,Maynard_Bivona_2020
1537,myeloid dividing,Maynard_Bivona_2020_LT_S74,7,Maynard_Bivona_2020
1538,pDC,Maynard_Bivona_2020_LT_S74,2,Maynard_Bivona_2020
1539,stromal dividing,Maynard_Bivona_2020_LT_S74,3,Maynard_Bivona_2020
1540,0,Maynard_Bivona_2020_LT_S79,42,Maynard_Bivona_2020
1541,1,Maynard_Bivona_2020_LT_S79,10,Maynard_Bivona_2020
1542,10,Maynard_Bivona_2020_LT_S79,6,Maynard_Bivona_2020
1543,11,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1544,12,Maynard_Bivona_2020_LT_S79,5,Maynard_Bivona_2020
1545,13,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1546,14,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1547,15,Maynard_Bivona_2020_LT_S79,10,Maynard_Bivona_2020
1548,16,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1549,17,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1550,18,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1551,3,Maynard_Bivona_2020_LT_S79,1,Maynard_Bivona_2020
1552,4,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1553,5,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1554,6,Maynard_Bivona_2020_LT_S79,9,Maynard_Bivona_2020
1555,7,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1556,8,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1557,9,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1558,B cell,Maynard_Bivona_2020_LT_S79,12,Maynard_Bivona_2020
1559,B cell dividing,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1560,DC mature,Maynard_Bivona_2020_LT_S79,11,Maynard_Bivona_2020
1561,Endothelial cell arterial,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1562,Endothelial cell capillary,Maynard_Bivona_2020_LT_S79,6,Maynard_Bivona_2020
1563,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S79,7,Maynard_Bivona_2020
1564,Endothelial cell venous,Maynard_Bivona_2020_LT_S79,58,Maynard_Bivona_2020
1565,Fibroblast adventitial,Maynard_Bivona_2020_LT_S79,1,Maynard_Bivona_2020
1566,Fibroblast alveolar,Maynard_Bivona_2020_LT_S79,9,Maynard_Bivona_2020
1567,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S79,2,Maynard_Bivona_2020
1568,Macrophage,Maynard_Bivona_2020_LT_S79,32,Maynard_Bivona_2020
1569,Macrophage alveolar,Maynard_Bivona_2020_LT_S79,2,Maynard_Bivona_2020
1570,Mast cell,Maynard_Bivona_2020_LT_S79,42,Maynard_Bivona_2020
1571,Mesothelial,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1572,Monocyte classical,Maynard_Bivona_2020_LT_S79,27,Maynard_Bivona_2020
1573,Monocyte non-classical,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1574,NK cell,Maynard_Bivona_2020_LT_S79,1,Maynard_Bivona_2020
1575,NK cell dividing,Maynard_Bivona_2020_LT_S79,2,Maynard_Bivona_2020
1576,Neutrophils,Maynard_Bivona_2020_LT_S79,1,Maynard_Bivona_2020
1577,Pericyte,Maynard_Bivona_2020_LT_S79,4,Maynard_Bivona_2020
1578,Plasma cell,Maynard_Bivona_2020_LT_S79,70,Maynard_Bivona_2020
1579,Plasma cell dividing,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1580,Smooth muscle cell,Maynard_Bivona_2020_LT_S79,6,Maynard_Bivona_2020
1581,T cell CD4,Maynard_Bivona_2020_LT_S79,69,Maynard_Bivona_2020
1582,T cell CD4 dividing,Maynard_Bivona_2020_LT_S79,9,Maynard_Bivona_2020
1583,T cell CD8 activated,Maynard_Bivona_2020_LT_S79,6,Maynard_Bivona_2020
1584,T cell CD8 dividing,Maynard_Bivona_2020_LT_S79,2,Maynard_Bivona_2020
1585,T cell CD8 effector memory,Maynard_Bivona_2020_LT_S79,145,Maynard_Bivona_2020
1586,T cell CD8 naive,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1587,T cell CD8 terminally exhausted,Maynard_Bivona_2020_LT_S79,11,Maynard_Bivona_2020
1588,T cell NK-like,Maynard_Bivona_2020_LT_S79,1,Maynard_Bivona_2020
1589,T cell regulatory,Maynard_Bivona_2020_LT_S79,25,Maynard_Bivona_2020
1590,cDC1,Maynard_Bivona_2020_LT_S79,3,Maynard_Bivona_2020
1591,cDC2,Maynard_Bivona_2020_LT_S79,29,Maynard_Bivona_2020
1592,myeloid dividing,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1593,pDC,Maynard_Bivona_2020_LT_S79,7,Maynard_Bivona_2020
1594,stromal dividing,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
1595,0,Maynard_Bivona_2020_LT_S82,3,Maynard_Bivona_2020
1596,1,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1597,10,Maynard_Bivona_2020_LT_S82,43,Maynard_Bivona_2020
1598,11,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1599,12,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1600,13,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1601,14,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1602,15,Maynard_Bivona_2020_LT_S82,6,Maynard_Bivona_2020
1603,16,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1604,17,Maynard_Bivona_2020_LT_S82,1,Maynard_Bivona_2020
1605,18,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1606,3,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1607,4,Maynard_Bivona_2020_LT_S82,2,Maynard_Bivona_2020
1608,5,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1609,6,Maynard_Bivona_2020_LT_S82,8,Maynard_Bivona_2020
1610,7,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1611,8,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1612,9,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1613,B cell,Maynard_Bivona_2020_LT_S82,1,Maynard_Bivona_2020
1614,B cell dividing,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1615,DC mature,Maynard_Bivona_2020_LT_S82,2,Maynard_Bivona_2020
1616,Endothelial cell arterial,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1617,Endothelial cell capillary,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1618,Endothelial cell lymphatic,Maynard_Bivona_2020_LT_S82,2,Maynard_Bivona_2020
1619,Endothelial cell venous,Maynard_Bivona_2020_LT_S82,9,Maynard_Bivona_2020
1620,Fibroblast adventitial,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1621,Fibroblast alveolar,Maynard_Bivona_2020_LT_S82,2,Maynard_Bivona_2020
1622,Fibroblast peribronchial,Maynard_Bivona_2020_LT_S82,26,Maynard_Bivona_2020
1623,Macrophage,Maynard_Bivona_2020_LT_S82,99,Maynard_Bivona_2020
1624,Macrophage alveolar,Maynard_Bivona_2020_LT_S82,9,Maynard_Bivona_2020
1625,Mast cell,Maynard_Bivona_2020_LT_S82,28,Maynard_Bivona_2020
1626,Mesothelial,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1627,Monocyte classical,Maynard_Bivona_2020_LT_S82,43,Maynard_Bivona_2020
1628,Monocyte non-classical,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1629,NK cell,Maynard_Bivona_2020_LT_S82,14,Maynard_Bivona_2020
1630,NK cell dividing,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
1631,Neutrophils,Maynard_Bivona_2020_LT_S82,13,Maynard_Bivona_2020
